state,treated,period,post,employment,treated_x_post
NJ,1,2,1,21.008338005455105,1
NJ,1,2,1,23.010285212974857,1
NJ,1,2,1,24.61855703880536,1
NJ,1,2,1,20.383951910534655,1
NJ,1,2,1,20.486063701623987,1
NJ,1,2,1,22.18338165544778,1
NJ,1,2,1,20.205722255918246,1
NJ,1,2,1,21.219124467041645,1
NJ,1,2,1,21.566887796340183,1
NJ,1,2,1,22.398028463334736,1
NJ,1,2,1,22.94746577061221,1
NJ,1,2,1,24.779070240595964,1
NJ,1,2,1,23.084257395829187,1
NJ,1,2,1,28.10786167666084,1
NJ,1,2,1,25.176788317876895,1
NJ,1,2,1,26.536056538304003,1
NJ,1,2,1,25.44496848794238,1
NJ,1,2,1,19.69717095339876,1
NJ,1,2,1,22.471215238014622,1
NJ,1,2,1,22.98464312256351,1
NJ,1,2,1,24.685010732023105,1
NJ,1,2,1,25.127289982767923,1
PA,0,2,1,25.16019089184583,0
PA,0,2,1,21.048893163625475,0
PA,0,2,1,22.537030871138644,0
PA,0,2,1,19.353892331551307,0
PA,0,2,1,26.616772314695567,0
PA,0,2,1,19.991091694544973,0
PA,0,2,1,19.68662987301177,0
PA,0,2,1,28.590865043324666,0
PA,0,2,1,24.73984724323251,0
PA,0,2,1,20.669250916459557,0
PA,0,2,1,25.216285420153838,0
PA,0,2,1,22.89136594946242,0
PA,0,2,1,22.17594454329351,0
PA,0,2,1,18.099308345904674,0
PA,0,2,1,20.458711877644006,0
PA,0,2,1,23.351751769524864,0
PA,0,2,1,19.28158040354086,0
PA,0,2,1,24.33458799106737,0
PA,0,2,1,23.314025947312253,0
PA,0,2,1,25.156207990060565,0
PA,0,2,1,22.115909415977026,0
PA,0,2,1,23.107031961372137,0
PA,0,2,1,20.664145578824254,0
PA,0,2,1,21.660426818694578,0
PA,0,2,1,25.39788200106345,0
PA,0,2,1,26.025958743935583,0
PA,0,2,1,23.392169872273954,0
PA,0,2,1,18.311434342519195,0
PA,0,2,1,22.290480283862205,0
PA,0,2,1,22.774161469414747,0
PA,0,2,1,24.56414562069688,0
PA,0,2,1,21.246342311218847,0
PA,0,2,1,16.76780825475776,0
PA,0,2,1,23.293002896641582,0
PA,0,2,1,16.418216647286553,0
PA,0,2,1,20.90331736845311,0
PA,0,2,1,22.641863057143556,0
PA,0,2,1,24.19293668826706,0
PA,0,2,1,17.208745908536372,0
PA,0,2,1,22.125709653213175,0
PA,0,2,1,24.626153447412353,0
PA,0,2,1,24.62731719073644,0
PA,0,2,1,20.595090011821927,0
PA,0,2,1,24.146059961766593,0
PA,0,2,1,18.61738213173666,0
PA,0,2,1,25.172417938963424,0
PA,0,2,1,26.554420068764447,0
PA,0,2,1,23.52416550867149,0
PA,0,2,1,22.986332165540993,0
PA,0,2,1,27.89927570006495,0
PA,0,2,1,28.28693678491134,0
PA,0,2,1,25.230191866406894,0
PA,0,2,1,23.644319190015313,0
PA,0,2,1,23.08941846570504,0
PA,0,2,1,23.50913881839961,0
PA,0,2,1,28.011600305336437,0
PA,0,2,1,25.97849185363128,0
PA,0,2,1,23.627493958442066,0
PA,0,2,1,24.37060858252175,0
PA,0,2,1,26.443154334525648,0
PA,0,2,1,21.42799445587339,0
PA,0,2,1,22.71989438536317,0
PA,0,2,1,20.836719146028642,0
PA,0,2,1,22.430385627393502,0
PA,0,2,1,25.502807210138805,0
PA,0,2,1,24.10872604549677,0
PA,0,2,1,21.962006557618377,0
PA,0,2,1,20.450690798261917,0
PA,0,2,1,19.04941083612974,0
PA,0,2,1,24.6236472237711,0
PA,0,2,1,23.742630247386483,0
PA,0,2,1,19.485758444929413,0
PA,0,2,1,23.80165733052749,0
PA,0,2,1,24.487694178281515,0
PA,0,2,1,23.34769851765326,0
PA,0,2,1,22.490942640994433,0
PA,0,2,1,23.007194239252662,0
PA,0,2,1,25.395508348224517,0
PA,0,2,1,23.29074615965387,0
PA,0,2,1,25.239665918798174,0
