state,treated,period,post,employment,treated_x_post
NJ,1,2,1,22.26735584005341,1
NJ,1,2,1,25.080700859089536,1
NJ,1,2,1,21.73219424142694,1
NJ,1,2,1,20.603677061018086,1
NJ,1,2,1,27.064698030735684,1
NJ,1,2,1,19.913958759830074,1
NJ,1,2,1,27.063233971362372,1
NJ,1,2,1,26.61108187092507,1
NJ,1,2,1,20.29461216721497,1
NJ,1,2,1,22.413052047232114,1
NJ,1,2,1,23.64862787138791,1
NJ,1,2,1,20.18858795966172,1
NJ,1,2,1,23.80947330518591,1
NJ,1,2,1,22.184827143167144,1
NJ,1,2,1,23.0013686194811,1
NJ,1,2,1,20.09719550501065,1
NJ,1,2,1,20.721668082572176,1
NJ,1,2,1,23.101265680056958,1
NJ,1,2,1,24.94343445568069,1
NJ,1,2,1,26.028210405256683,1
NJ,1,2,1,18.38930640679734,1
NJ,1,2,1,22.798879104162726,1
PA,0,2,1,28.273293418170212,0
PA,0,2,1,23.230907699313505,0
PA,0,2,1,18.425479270756753,0
PA,0,2,1,20.490180018914874,0
PA,0,2,1,23.272079008457006,0
PA,0,2,1,24.99396509249035,0
PA,0,2,1,25.804658420936562,0
PA,0,2,1,27.68820776502779,0
PA,0,2,1,23.708448368649112,0
PA,0,2,1,24.6545643263415,0
PA,0,2,1,27.356761152769643,0
PA,0,2,1,28.295988071114856,0
PA,0,2,1,22.457815015031297,0
PA,0,2,1,23.207278552863805,0
PA,0,2,1,27.563319604842857,0
PA,0,2,1,23.347522403669068,0
PA,0,2,1,20.49194123279307,0
PA,0,2,1,24.030798759029313,0
PA,0,2,1,21.449947799574545,0
PA,0,2,1,25.316487387951298,0
PA,0,2,1,21.186020605121733,0
PA,0,2,1,28.274665047554475,0
PA,0,2,1,22.383347040264017,0
PA,0,2,1,22.56541932328664,0
PA,0,2,1,23.36341207333611,0
PA,0,2,1,18.516939978015014,0
PA,0,2,1,24.320170942969966,0
PA,0,2,1,25.608734601327743,0
PA,0,2,1,15.11962400152996,0
PA,0,2,1,21.990123655256788,0
PA,0,2,1,22.98130323297448,0
PA,0,2,1,22.00585773025099,0
PA,0,2,1,24.54210102532449,0
PA,0,2,1,21.48718104450169,0
PA,0,2,1,22.074290678470465,0
PA,0,2,1,22.51148197690228,0
PA,0,2,1,24.29393016606826,0
PA,0,2,1,19.84699223974003,0
PA,0,2,1,24.47880020227727,0
PA,0,2,1,20.050844190622673,0
PA,0,2,1,24.855499891064017,0
PA,0,2,1,21.648874622972958,0
PA,0,2,1,17.41325452003579,0
PA,0,2,1,23.453052697584987,0
PA,0,2,1,21.415936529906727,0
PA,0,2,1,24.70036496043001,0
PA,0,2,1,24.24102578411961,0
PA,0,2,1,25.501666272368738,0
PA,0,2,1,24.097183936658123,0
PA,0,2,1,25.283596599801967,0
PA,0,2,1,25.420854454211238,0
PA,0,2,1,25.616372562153114,0
PA,0,2,1,19.41271588338158,0
PA,0,2,1,24.623314879955306,0
PA,0,2,1,27.75777674046909,0
PA,0,2,1,21.07296876890694,0
PA,0,2,1,24.246645159748105,0
PA,0,2,1,27.00366894029508,0
PA,0,2,1,24.713448259779522,0
PA,0,2,1,20.61222255213311,0
PA,0,2,1,22.004950662753604,0
PA,0,2,1,26.441482731231098,0
PA,0,2,1,20.093996949620767,0
PA,0,2,1,25.07495201249222,0
PA,0,2,1,25.461781098937422,0
PA,0,2,1,24.145976049148402,0
PA,0,2,1,24.509381991502934,0
PA,0,2,1,23.265307869084552,0
PA,0,2,1,23.60261590107803,0
PA,0,2,1,23.02104775611776,0
PA,0,2,1,22.967015103697488,0
PA,0,2,1,18.44840956641969,0
PA,0,2,1,22.92063913782193,0
PA,0,2,1,24.859267933524734,0
PA,0,2,1,22.42219571731027,0
PA,0,2,1,21.30012407124073,0
PA,0,2,1,24.23744173905791,0
PA,0,2,1,18.927181706283832,0
PA,0,2,1,16.380299626876905,0
PA,0,2,1,23.0451023986882,0
